geoid,ppt_total_mean,ppt_total_std,ppt_total_min,ppt_total_max,ppt_total_count,tmean_mean_mean,tmean_mean_std,tmean_mean_min,tmean_mean_max,tmean_mean_count,tmin_mean_mean,tmin_mean_std,tmin_mean_min,tmin_mean_max,tmin_mean_count,tmax_mean_mean,tmax_mean_std,tmax_mean_min,tmax_mean_max,tmax_mean_count,tdmean_mean_mean,tdmean_mean_std,tdmean_mean_min,tdmean_mean_max,tdmean_mean_count,vpdmin_mean_mean,vpdmin_mean_std,vpdmin_mean_min,vpdmin_mean_max,vpdmin_mean_count,vpdmax_mean_mean,vpdmax_mean_std,vpdmax_mean_min,vpdmax_mean_max,vpdmax_mean_count,days_below_freezing_mean,days_below_freezing_std,days_below_freezing_min,days_below_freezing_max,days_below_freezing_count,freeze_thaw_days_mean,freeze_thaw_days_std,freeze_thaw_days_min,freeze_thaw_days_max,freeze_thaw_days_count,days_precip_gt_10mm_mean,days_precip_gt_10mm_std,days_precip_gt_10mm_min,days_precip_gt_10mm_max,days_precip_gt_10mm_count,heating_degree_days_mean,heating_degree_days_std,heating_degree_days_min,heating_degree_days_max,heating_degree_days_count,cooling_degree_days_mean,cooling_degree_days_std,cooling_degree_days_min,cooling_degree_days_max,cooling_degree_days_count,mean_temp_c_mean,mean_temp_c_std,mean_temp_c_min,mean_temp_c_max,mean_temp_c_count,tmean_variance_c2_mean,tmean_variance_c2_std,tmean_variance_c2_min,tmean_variance_c2_max,tmean_variance_c2_count
16043,51.94821464694888,29.778521473856742,7.965022288894782,121.36854183055164,24,4.240035451736357,9.434627191245953,-9.34911061685126,19.91813881718887,24,-3.1031266986745236,7.994550724324508,-16.758225195573267,10.244647222436113,24,11.54619016762919,11.03436612134902,-3.027781249294726,29.591773388439695,24,-3.0915904940870447,6.124925884159824,-12.958696172245146,7.61380060075325,24,0.965485507411918,0.8231192994066967,0.1641699708244834,2.775755123148616,24,12.114369471750678,10.02987257411413,1.266974741673859,31.988159141009746,24,18.208333333333332,12.758557798648297,0,31,24,11.333333333333334,10.024607404940525,0,30,24,1.0416666666666667,1.1220775245117838,0,3,24,431.70634127564057,277.4841011055955,1.008316601355684,805.8177151136894,24,4.386478943156514,11.25827884427848,0.0,50.13728660087731,24,4.240035451736357,9.434627191245953,-9.34911061685126,19.91813881718887,24,15.508186730212921,10.098885653015643,1.160200312324949,45.25104957436897,24
16045,40.56616959767093,29.704710897834737,0.7386601459047595,96.2620949350258,24,9.914023720485565,8.678133990762026,-1.4068029079704667,25.674745964597932,24,3.3008410513707513,7.144125352808535,-5.697619204340157,16.965687479676713,24,16.50964862158777,10.3098643658449,2.532679099703553,34.383940885786195,24,-0.09633035953083319,4.390768947177758,-6.442947802072989,6.652684879767686,24,2.5575250743197953,2.448969635171774,0.2715758374650988,9.396187261802284,24,16.709029059064477,12.650275217041417,2.6437660673964243,44.40644506212625,24,12.166666666666666,12.692574572377438,0,31,24,11.5,11.912726114465187,0,31,24,1.0,1.2158375177486576,0,4,24,287.14012375895896,219.17380263110476,0.0,611.9442234804178,24,32.18002797862234,58.485182889009145,0.0,227.5837915692026,24,9.914023720485565,8.678133990762026,-1.4068029079704667,25.674745964597932,24,13.3472413162282,7.478768250712887,1.930747148809567,31.209168513724137,24
16047,19.200663905148982,17.494309301208954,1.7748224792091616,70.8789827109533,24,10.538363803192796,9.06529025077808,-1.5016228613736458,26.41893642422314,24,3.5522686325797945,7.429196466901549,-6.446469433859497,17.532690060041272,24,17.472269037150856,10.71925105307633,3.375835822288761,35.30532070794489,24,-0.3985062912696391,4.251649982525324,-6.3241333624021765,6.928896628128132,24,2.6999300719558614,2.525239827866507,0.2686502676419935,8.12613898372396,24,18.89757377289226,14.437158913038404,2.743945557839259,48.965977565712144,24,12.041666666666666,12.358694058863167,0,30,24,11.291666666666666,11.445444002125784,0,30,24,0.16666666666666666,0.48154341234307674,0,2,24,276.4205360963388,221.5467880712668,0.0,614.8836420359163,24,40.42839474733501,69.57571515030975,0.0,250.6536958175841,24,10.538363803192796,9.06529025077808,-1.5016228613736458,26.41893642422314,24,14.144911252218217,8.060917356615224,1.753125416287752,33.41199846306827,24
16049,75.15618844112278,45.72394326706899,5.737961660979154,160.67967989422257,24,5.77215703574115,8.061563140540095,-5.406342706680105,20.728360496442537,24,-0.3726783961516012,6.456900132408543,-9.293100421256607,11.8902230970611,24,11.923156620406255,9.741526069895912,-1.5425325292536844,29.56663857674396,24,-2.298987256816245,4.801010551606851,-8.785583099844064,4.92189611726484,24,1.6568811961954097,1.656104254348697,0.2610106458963774,6.950437119045952,24,11.819860849287567,9.28483893927156,2.088627317429023,34.25506570073726,24,16.083333333333332,12.799173433456948,0,31,24,12.125,10.070674171120302,0,30,24,1.7916666666666667,1.6412923504696368,0,5,24,389.2544749749913,230.76359229859074,2.9305190467627185,707.9028493061215,24,8.134225192741651,18.174952160394927,0.0,77.17636110314803,24,5.77215703574115,8.061563140540095,-5.406342706680105,20.728360496442537,24,16.132894112019653,9.28132311166339,2.9912272049085535,46.46343860691966,24
16051,16.556061509002287,10.730605266721453,1.7457841820753506,40.5901645366361,24,5.738440889928078,10.528965380720498,-11.015265553646596,22.12872454449863,24,-2.2136748293800315,8.902394261936113,-18.218818820489663,11.940218482311844,24,13.708838855927079,12.22847019782709,-3.811815454350218,32.31736744800852,24,-2.4428632964529093,6.34281203398788,-13.197800570452149,8.440775116986957,24,1.1258319827239156,0.9870031238779254,0.1581096523878415,3.254208717115071,24,15.221535427030624,12.590650226731427,1.118957255206557,38.831598324770674,24,16.791666666666668,13.0683127105778,0,31,24,10.791666666666666,10.034632060006494,0,31,24,0.16666666666666666,0.3806934938134405,0,1,24,395.2306669214897,298.96483461644914,0.0,851.1093677224178,24,13.73939395975754,28.564576734384165,0.0,117.6571275461243,24,5.738440889928078,10.528965380720498,-11.015265553646596,22.12872454449863,24,15.56691050168529,9.596057700251073,0.7081223995117241,43.954066033720586,24
16053,15.642466891212692,14.227184978429776,0.5817627941159569,59.551359500186535,24,10.038622072739953,8.72143565285209,-1.7793112387012315,25.275242379549887,24,2.928171993637583,7.0260506250736725,-6.952340460646799,16.160571679709854,24,17.111480663109056,10.432147198827524,3.286654905282349,34.39004830919689,24,0.3154971171319301,4.822565349043948,-6.003954477706992,8.774252357082423,24,2.000364061832137,1.7425639019908146,0.2387850005556432,5.795813375131119,24,17.614848148204782,13.065601802264803,2.3415709073095337,44.23683945155063,24,12.458333333333334,12.293438216723821,0,30,24,11.5,11.104249088798708,0,29,24,0.20833333333333334,0.5089773777040515,0,2,24,284.3583029175098,220.01223644593864,0.0,623.4919817330715,24,33.05015024877908,58.72681985753772,0.0,215.19918043271315,24,10.038622072739953,8.72143565285209,-1.7793112387012315,25.275242379549887,24,13.693890520696044,7.55607311836623,1.7416746797572145,32.32210799872238,24
16055,66.89394492891547,51.90074041699668,2.121171276872946,215.69462341804555,24,8.02630384316808,7.863448568463729,-3.4814960187149535,22.353971375584827,24,2.1167616640034335,5.886927731882929,-6.49093297883561,12.926280841503866,24,13.945796333315583,9.90510455580116,-0.4721382463580902,31.781800196043264,24,1.366970460098776,4.590565862360779,-6.1550924506163085,8.298189224591718,24,1.1878255394570454,1.254853295311171,0.182931288919905,4.999006307354896,24,12.603077032270631,10.692106769234165,1.5563443812528468,38.6317292318934,24,12.958333333333334,12.091963434866354,0,30,24,10.708333333333334,10.084336397587604,0,29,24,1.75,2.0483291175768223,0,7,24,328.5928095060992,214.43642205865333,3.0452967882913384,676.2597099134969,24,16.02730846120752,32.76221546015936,0.0,127.6850760980877,24,8.02630384316808,7.863448568463729,-3.4814960187149535,22.353971375584827,24,14.496986995958347,9.891076437589689,4.936721117871383,47.24314070533139,24
16057,58.93218587948632,46.111485861807374,2.014090111924732,156.62800010682307,24,8.523432527422734,7.69073537740801,-2.4749228520711015,21.913069141234192,24,2.3610919218515676,5.413323820976442,-5.312135232309969,11.360811886425356,24,14.667976068396458,10.065147781780636,0.5220119474472673,32.46546280835861,24,1.2215519643786037,4.205461729288209,-4.908638627659751,8.122738772362627,24,1.6029439344910423,1.5181774339081124,0.2571360799604691,5.858711696166187,24,13.546284022520595,11.380860885604555,1.872306575843468,40.60169695850572,24,12.0,11.717693792981917,0,29,24,10.25,10.001086897454435,0,27,24,1.5,1.641844138130366,0,5,24,314.19476817769294,208.6635783903194,4.036672124482738,642.000930922457,24,16.770566570760224,32.57370660723935,0.0,115.00848216940936,24,8.523432527422734,7.69073537740801,-2.4749228520711015,21.913069141234192,24,14.792779830547628,10.209331823116461,5.053416144049667,50.0450056807044,24
16059,42.44100195148191,24.424739536465303,7.130229680291383,103.37002113130774,24,4.32467474465738,8.924372789553981,-7.630187618218242,19.80461844099295,24,-2.0352068205081424,7.608413913080762,-12.488367817099723,11.55468768493429,24,10.65671807945923,10.327131398892279,-3.043930775841391,28.054691723134123,24,-5.3913950456611035,5.1946662343437975,-12.708948211411968,2.9635044972117877,24,1.9677358269160965,1.7497095158014606,0.356240672065664,6.257854787819926,24,11.903290519971806,9.336319101006536,2.2093814283416786,31.38795183314964,24,17.791666666666668,12.413103758832285,0,31,24,11.25,9.437437013898656,0,29,24,0.375,0.7696696072652383,0,3,24,430.15177028078136,261.55146368433606,1.1705931520066135,760.645725375178,24,5.105324393683671,11.242140542647299,0.0,46.78043148945475,24,4.32467474465738,8.924372789553981,-7.630187618218242,19.80461844099295,24,17.691213285399737,11.320631990763747,1.4889576030771798,51.10860100606574,24
16061,43.47276254719309,27.82161187306059,2.92379763264371,102.53876162349628,24,8.3584496714753,7.8320447472521675,-2.459250404376239,22.718561939142685,24,2.5073775928918116,6.126656330626901,-5.760440157060562,14.221677268351453,24,14.164196561040546,9.598358107692633,0.7057974964419971,31.21558632140347,24,0.6882039796855938,4.320430481514791,-5.457210920516522,8.047563981900625,24,1.90886874740121,1.9527559521789313,0.2100391231861882,7.965487131881845,24,12.89983224141203,10.320443944725048,2.3767062825427634,37.66089384334662,24,12.291666666666666,11.815535707616943,0,29,24,10.625,10.248276631368004,0,29,24,0.8333333333333334,1.12931940514656,0,4,24,320.16602664769454,210.91886477553658,0.9158826492704542,625.3489436801125,24,17.75158937054304,35.230855689522784,0.0,136.85796942936045,24,8.3584496714753,7.8320447472521675,-2.459250404376239,22.718561939142685,24,15.640947432178242,9.197424884261084,5.318734052438435,44.48858136293378,24
16063,16.17448074760352,14.966035793376319,0.8843753722555215,60.52107443090914,24,8.841446308460368,9.126524386135445,-3.1810360536962574,24.759208827896167,24,1.3901181973755594,7.333898773168453,-8.729240473071846,15.13195198715616,24,16.28492905749087,10.972387248538693,1.667735485905988,34.3865992094862,24,-1.0027028655085723,4.659737643951296,-7.476756609072051,7.105593855541712,24,1.8863299773013162,1.7849277916276653,0.2192290982315552,6.034675482905018,24,17.51456281277017,13.723785085903895,2.1323719026464465,45.85554356353325,24,14.208333333333334,12.867144430568167,0,31,24,12.333333333333334,10.797208442228367,0,29,24,0.2916666666666667,0.5500329370901873,0,2,24,315.51745449517296,238.71335321006353,0.0,666.9454509979173,24,27.866670027158786,51.517351430766816,0.0,199.2021403314479,24,8.841446308460368,9.126524386135445,-3.1810360536962574,24.759208827896167,24,13.920811495026001,7.8318630630103865,1.6365713028726494,33.23793838087692,24
16065,39.18976912899347,20.312765457379413,5.91297564456673,73.97539087183121,24,5.798624680846005,9.613652080879634,-8.6643947795243,21.36729335796199,24,-1.154055781474837,8.13138737971882,-15.519843932175998,12.157759849051365,24,12.731151078569672,11.21859969567633,-1.8090393984919944,30.57696726255713,24,-2.1219023356567557,5.961094172953088,-11.621524352794848,8.915552992028708,24,1.3166178199487724,1.1303740370827005,0.1550107535086128,3.927710945637044,24,13.18733119940916,10.71061794307725,1.335165307231026,33.39732773491625,24,15.583333333333334,12.974612892496829,0,31,24,9.75,9.13307415267504,0,31,24,0.75,1.0733936430981312,0,4,24,390.2576492587854,275.56804395843915,0.0,786.6638806626328,24,10.346837154171835,22.33762991884574,0.0,94.05276076348834,24,5.798624680846005,9.613652080879632,-8.6643947795243,21.367293357961987,24,15.911068342225606,10.486754862595895,0.9873788646103228,46.58219114278681,24
16067,16.955818058905326,14.056493719745012,0.5633175305820798,59.20395628411009,24,8.832726338616121,8.77925519387787,-2.8724276123400365,24.160575918489695,24,1.3459460387783906,7.016031327424296,-8.384754114497342,14.595950608687032,24,16.335780495369544,10.620010440313967,2.00683344678603,33.72533558040173,24,-0.3557596962633478,5.082878593400501,-7.059480446468476,8.97784293444658,24,1.509267726283387,1.2958513340138798,0.2553016847365096,4.312198434756469,24,16.84449153890291,12.634099493119361,2.1603557179946886,41.705310232468385,24,14.208333333333334,12.792590133309226,0,31,24,12.666666666666666,11.114685415433852,0,30,24,0.2916666666666667,0.5500329370901873,0,2,24,312.80294881796954,231.95618389480632,0.0,657.3785893158745,24,24.83632693283748,46.45283910450272,0.0,180.6445201398474,24,8.832726338616121,8.77925519387787,-2.872427612340036,24.1605759184897,24,13.917315297363297,7.778968479509263,1.6705580577081414,34.416486500146256,24
16069,40.46782667561928,28.851340664118464,1.9266399912308605,90.04450198166059,24,10.075339215562854,8.062736678860938,-1.0509831988481986,24.57446610625277,24,4.170237696121753,6.247968138164222,-4.451871146731219,15.80155379161154,24,15.960498517318333,9.956763083709975,1.976660346560208,33.347516330946554,24,1.3745028754863429,4.089539792111993,-4.481207649611946,8.376962075909146,24,2.3636646558201804,2.246683734693976,0.3978042804689699,9.044111919393384,24,15.24571104924979,12.256397845331215,2.470153271398476,43.54591833869757,24,10.083333333333334,10.417028979206268,0,26,24,9.083333333333334,9.263845884928685,0,26,24,0.5416666666666666,0.8836272412331317,0,3,24,279.0027033739223,204.30086662914167,0.0,598.7747312362922,24,28.86711058727147,52.40820819689891,0.0,193.47511596050265,24,10.075339215562854,8.062736678860938,-1.0509831988481986,24.57446610625277,24,15.304130091214544,9.854005513499233,4.8794051605276785,46.81722975578854,24
16071,29.879438532583077,24.664146388927495,2.85804480403461,108.976170706102,24,8.421310347549348,9.443096440594688,-3.8180481803315103,24.501739125954828,24,2.0221688926144004,7.920074043808844,-8.726638131580582,16.132051253366416,24,14.855089482259041,11.000061602260132,0.7526954427063112,32.87156273151625,24,-2.379909985221547,4.705632205844037,-9.68848207161736,6.272622333460465,24,3.0009921659114007,2.8443612528575217,0.3573761146414024,9.341125550211231,24,15.9386490672378,12.882750616500752,2.2947863271576376,40.96013561898565,24,13.958333333333334,12.942948950537968,0,31,24,11.125,9.856855923450041,0,30,24,0.4583333333333333,0.832970935693524,0,3,24,329.26797627603537,246.30441594323273,0.0,686.6928269236101,24,28.900346841396082,53.71945073131042,0.0,191.22057957126637,24,8.421310347549348,9.443096440594688,-3.8180481803315103,24.501739125954828,24,15.345546137541378,9.942383451562073,1.7784786088399271,42.96593583502759,24
16073,24.338575549246716,17.615884543654257,1.656362464832646,58.070330687541535,24,9.132634612249426,8.61895683555051,-2.132796884653236,24.658537989495674,24,1.894442235194946,7.1644886842591005,-7.833481002130666,15.695532411024326,24,16.35505665336938,10.140728503219275,3.361783142020719,33.621680289445884,24,-1.8781155135874192,3.929692063312151,-7.684578833549387,4.563989751638521,24,2.608316258642276,2.4741975803953813,0.3211070694032363,8.982211303314859,24,17.35049739606101,12.900417253036803,3.416410136659115,44.47458155508436,24,13.875,12.550116923065248,0,31,24,12.916666666666666,11.579279344800675,0,29,24,0.20833333333333334,0.5882299658752715,0,2,24,306.26195187983507,222.95070764692167,0.0,634.4500367575836,24,27.39644753214367,50.714136441560285,0.0,196.08134434103255,24,9.132634612249424,8.61895683555051,-2.132796884653236,24.658537989495674,24,15.222156090841535,8.310361027198322,1.4682737247460385,34.903072400943074,24
16075,25.929623462321164,19.917592993179053,0.6408266641329087,69.9901176957194,24,11.200855436067684,8.672848576518684,-1.1320377769840295,26.816664292040432,24,4.017467828756172,7.1157931553222875,-5.672923856882062,17.63143161931804,24,18.378069900576037,10.343142493225718,3.4062324733174782,36.00203062795471,24,1.3138306686529855,4.663994976991264,-4.88911141854387,8.605607901451314,24,2.3596438872384486,2.371027081212251,0.2408587793278612,9.686114850675468,24,18.66587116660209,13.622266162442955,2.867675581397612,48.205847381028455,24,11.25,11.666563146538655,0,29,24,10.791666666666666,11.076725173972232,0,27,24,0.4166666666666667,0.7755316082290384,0,3,24,255.76830101725045,210.62508477985452,0.0,603.4265044198382,24,39.944730577107514,70.46100509555414,0.0,262.9832597199201,24,11.200855436067684,8.672848576518684,-1.1320377769840295,26.816664292040432,24,11.3358232729182,5.974583049957337,1.8283956591027923,24.597780919306565,24
16077,29.195211668100768,20.71354576273049,0.5975599287217216,80.07116733669365,24,8.241770185384999,8.919711671972141,-3.4657403645114577,23.776089591011853,24,1.2905080207214275,7.196302333458117,-8.948760432033163,14.52539791016788,24,15.167209373534343,10.751186120199028,1.3370944624680503,33.026917563397305,24,-1.7526442335679535,4.682475614785464,-8.485991441283309,7.0871989168796645,24,2.1690132472881962,1.9413890073960964,0.3025835921721597,6.278668810739506,24,16.1508643057733,12.693489103114667,2.253592868822194,41.506299928193734,24,14.208333333333334,12.761965116046525,0,31,24,11.75,10.139247892525706,0,29,24,0.625,1.1349200316590018,0,4,24,328.26577071293167,238.7793322240859,0.0,675.7712846331884,24,22.383466849752455,43.285596470384455,0.0,168.72544398803416,24,8.241770185384999,8.919711671972141,-3.4657403645114577,23.776089591011853,24,14.313439311253683,8.94972281874032,1.4921311979524043,40.70439539706751,24
16079,93.63168412748793,66.50860992119584,2.0458058449827616,243.7801333273539,24,6.252768849442304,7.988277169228379,-5.022584243105112,21.278983613358868,24,0.7701016534446524,6.138435203571105,-8.23626682197725,12.387511542374597,24,11.71014590534601,9.91664244453418,-1.925421185928568,30.17059651324722,24,-0.17990703031722047,4.766764443797317,-7.565542545531947,6.70314020969881,24,1.3832801369676486,1.5209326694070284,0.1805431295240091,6.275291332591018,24,10.643839526745909,9.280701562780397,1.3878890425758694,34.308860531300255,24,15.208333333333334,13.06165701808048,0,31,24,11.291666666666666,10.221372181628174,0,30,24,3.125,2.559084415074708,0,8,24,377.29691301897816,224.57352119749504,4.57662903793025,710.2413565612788,24,10.8156700095769,23.602025953098867,0.0,95.89178771872191,24,6.252768849442304,7.988277169228379,-5.022584243105112,21.278983613358868,24,16.03712707996702,10.383150068889282,4.838855050418345,52.949808710253095,24
16081,55.781628914507195,30.734467395064303,6.231904768430765,111.26242215483109,24,4.836712114087901,9.245097078562024,-8.114788990502191,20.33912235743753,24,-1.8487133785596974,7.97918329662705,-15.10640500038627,11.623522497518245,24,11.510666353434354,10.637860404475756,-1.985516408486792,29.054866726255224,24,-3.0973117488922903,5.651378184327126,-11.976979076326009,7.112815890166062,24,1.4841071485475064,1.3535516689943343,0.1847650175138712,4.599395160280363,24,11.803290670281136,9.58706161215325,1.6223377015958549,30.38192301697267,24,17.041666666666668,12.50557846537389,0,31,24,10.875,9.047279197060584,0,30,24,1.4166666666666667,1.24818709114169,0,4,24,415.19249228198555,270.3155106981224,0.6689114738396,791.9783923948733,24,5.860293077571769,14.314221055755008,0.0,62.848371221069804,24,4.836712114087901,9.245097078562024,-8.114788990502191,20.33912235743753,24,16.788250638847853,11.169630345546034,1.5254484046749857,48.94235726965441,24
16083,20.41580334798577,15.497965600055124,1.6587767870102843,61.996819915779646,24,9.199557964845242,8.466697519212964,-2.215510913759784,24.183544509689092,24,1.87083041644221,6.96752525488214,-8.14846318470167,14.97825285630456,24,16.513930456840754,10.028667263995496,3.719178420461214,33.38897193464602,24,-1.113806894541378,4.324750857012548,-7.417649115684934,6.372061053880092,24,2.363494864103283,2.148555789665832,0.2871582627185643,7.132816502645678,24,17.13494453389723,12.476844504772577,3.2926890240966116,42.47976178883568,24,13.75,12.536035015627688,0,31,24,12.875,11.63694454145372,0,30,24,0.25,0.6756639246921762,0,3,24,302.7256234789947,220.66699814825841,0.0,637.0141716598866,24,25.85714178653613,47.70787922783174,0.0,181.35654646702855,24,9.199557964845242,8.466697519212964,-2.215510913759784,24.183544509689092,24,14.747280253740895,8.059626393593993,1.4358955969875755,34.01382134756346,24
16085,68.99963049788228,49.831787142365606,4.5639098807057,184.0603451796763,24,4.133703117067056,8.558857808135617,-7.169088323219028,19.317043134263816,24,-2.621642314325897,7.08929733352488,-12.513995772597438,10.067055237049695,24,10.922171283882648,10.123428565262339,-2.3445887948927413,28.567172850947397,24,-4.61956788899862,4.741311485731802,-12.2029220844287,3.0780639151935456,24,1.5769155928451957,1.5147208329480268,0.2120491664712511,5.925402744665893,24,11.620035674458654,9.332521177624274,1.773850191790742,31.745485088957253,24,18.5,12.469092223155831,0,31,24,12.666666666666666,10.054921644416845,0,30,24,1.75,1.7257638510425513,0,6,24,434.6754128592845,252.6056658199564,4.9257574927147445,751.610442278037,24,3.725475402013473,8.359301377336514,0.0,35.420761321559674,24,4.133703117067056,8.558857808135619,-7.169088323219028,19.317043134263812,24,15.513285090137769,8.349965952140451,1.4137303298771162,34.14180268170102,24
16087,43.215826304197286,33.36623911913453,2.1166276338839447,107.81430650597656,24,9.498292056077206,9.065155925708902,-1.9512836955937796,26.082789778022136,24,3.2102973585621726,7.448196822594037,-6.2226944673522615,17.608933058240954,24,15.743175646222957,10.775372427946879,1.3587653818846677,34.55678360776341,24,-0.5024490243166124,4.351391659041983,-6.71497742421718,6.416858644165621,24,2.8816291173733917,2.934753593033578,0.251696757183412,11.662179099335368,24,16.390013234964258,13.26813251005904,2.1162735975248226,46.717669086748934,24,12.583333333333334,12.944418527477113,0,31,24,11.041666666666666,11.090454833134531,0,29,24,1.1666666666666667,1.2740441145412122,0,5,24,300.60451190723944,229.47570261315127,0.0,628.8231278967404,24,33.05447547941915,61.06901868683166,0.0,240.2331497853528,24,9.498292056077206,9.065155925708902,-1.9512836955937796,26.082789778022132,24,13.549393970440958,7.812513428198924,2.247196278211374,32.83627120392894,24
17001,96.28285662999576,61.74845231478391,21.016838112085484,228.81623282231232,24,11.909581290832401,9.834391749408187,-7.100635300362007,25.415991892157045,24,6.766975933421954,9.555653336460287,-11.492451607476582,20.565754978374716,24,17.044765828777386,10.160040979578048,-2.7523817985469954,30.266332768429855,24,6.830964265429068,9.328441065963936,-10.298907245301804,20.711908780450763,24,1.0753656130552567,0.6514981964860581,0.2745409922459337,2.769665818102653,24,11.403361614877179,6.292814872753568,2.2998079304597945,21.552161832087226,24,9.041666666666666,11.168586250756167,0,30,24,7.0,8.188008198632287,0,23,24,3.25,2.288914684906934,0,8,24,247.81487076823916,234.49495188759636,0.0,712.1511217434695,24,54.472245399233664,75.561971891203,0.0,219.56241532353505,24,11.909581290832401,9.834391749408187,-7.100635300362007,25.415991892157045,24,20.799914891950326,16.276842854704782,3.7158231441531,79.450017897839,24
17003,115.54033234952948,38.80010368051922,56.635393748431966,183.10236809611396,24,14.669940205939321,8.686886595774297,-1.8790809255814112,27.289937243104212,24,9.416023584830807,8.512910856627824,-6.484685191498147,22.202206472455178,24,19.930751606764996,8.905602378025808,2.8114792201386796,32.377768083168,24,9.65970141699257,8.444703698695236,-4.986586360182385,22.609526930166272,24,0.8505647281817157,0.435264933410101,0.3664735635113145,1.9352916989487128,24,12.432211154047886,5.927311236306397,3.531783798911903,21.68055641248263,24,5.333333333333333,7.766520493741721,0,21,24,4.5,6.447109227499124,0,18,24,4.083333333333333,1.6129008882638507,2,9,24,181.88897247851264,184.57941391421355,0.0,565.9475992496128,24,72.42674286256462,93.00139746657888,0.0,277.65472120289735,24,14.669940205939321,8.686886595774297,-1.8790809255814112,27.289937243104212,24,16.227362658552007,12.14733745273981,1.0336944886031678,60.71107428322257,24
17005,104.95365698875314,46.1937550115883,24.82911241531118,200.92024005507176,24,12.868814370680147,9.244674805863532,-4.390665143029177,25.766726744590297,24,7.600437085085441,8.785485399096466,-8.717117024145246,20.466626317106694,24,18.194355976595705,9.73829903042499,0.0820615283608812,31.066928224547738,24,8.123853253501444,8.862113379493607,-7.630837291169521,21.696611483145112,24,0.8299691352073019,0.45672566055711494,0.3467318749345843,2.0131419216386996,24,11.71301911270456,6.3724792807036,2.562489237588422,23.43587280076773,24,7.708333333333333,9.975967498755791,0,28,24,6.291666666666667,7.804564810677016,0,22,24,3.375,1.636871352943461,0,6,24,223.45600901805608,213.2021278652087,0.0,636.2719573381503,24,59.16169388672075,78.7680980859259,0.0,230.43519574896575,24,12.868814370680147,9.244674805863532,-4.390665143029177,25.766726744590297,24,18.867991263378677,13.287494746648916,3.071138080370569,65.45895395899902,24
17007,70.7145001672999,40.829520158090865,10.60600522449889,147.79022809291342,24,9.688327406862378,10.426593876481546,-10.207329668246814,23.90813892817733,24,4.202694758714947,9.76946619945712,-15.469452612493653,18.09684526139557,24,15.179519692300383,11.140211484989011,-5.06541714298718,29.71953100454342,24,4.561152515948941,9.381219513537362,-13.250644297543042,18.82405630932264,24,0.8970949698792801,0.47198846124164007,0.2221561336277321,1.86079664723044,24,11.260249326750916,7.5648789411151105,1.5589898050130533,23.82763535094111,24,11.875,12.216569290000828,0,31,24,8.541666666666666,8.397614395543052,0,22,24,2.4166666666666665,1.7916877315917055,0,6,24,300.3511895597225,266.9265068290574,0.0,799.138564044244,24,39.470972092563265,58.37320293187996,0.0,172.81897344016377,24,9.688327406862378,10.426593876481546,-10.207329668246814,23.90813892817733,24,19.750188706947092,12.61590894211267,4.270816236089331,57.53298910672858,24
17009,96.648567845836,63.05119610643202,17.42660979459995,269.09708018201997,24,11.66354910111932,9.66602484159772,-7.103142749300176,25.006419697047058,24,6.271256900883724,9.310523173426144,-11.595067310424884,19.886225229518796,24,17.07071056716482,10.066890122250042,-2.5116230410156684,30.126710430517168,24,7.0378698463817635,9.304226763358637,-9.968809803140442,21.021203741240463,24,0.6488887697597902,0.40752735383176086,0.2332777454097466,1.6511302170629634,24,11.087577640978319,6.02377001632375,2.2257832726442817,21.360251961223433,24,9.375,11.339858522236854,0,30,24,7.375,8.484320576933307,0,23,24,3.1666666666666665,2.140025734641417,0,8,24,250.5209457036843,234.4049527503165,0.0,712.2213303137382,24,49.668939734388516,69.58217123421413,0.0,206.8656772751254,24,11.66354910111932,9.66602484159772,-7.103142749300176,25.006419697047058,24,20.778109747099574,16.081840713755597,3.8180082598915543,79.61401253365584,24
17011,77.2920097638137,48.84313187708652,9.187464058382904,177.36731598806213,24,10.522807294520094,10.310479642036327,-9.732724111144618,24.20816677052811,24,5.1093595484507235,9.814321538076669,-14.530305474725376,18.63968811146922,24,15.955404489962204,10.857140700688067,-4.895530391499357,29.776745473515707,24,5.606206488281285,9.371160073253844,-12.073941729303394,19.53285305684947,24,0.9783636081472117,0.6825524067372181,0.2131810263747427,2.831507244033612,24,11.118125782453319,7.009287693506867,1.483050855530687,22.74050122789536,24,10.916666666666666,11.967044118224695,0,31,24,8.375,8.899499253133389,0,24,24,2.7083333333333335,1.921936674219561,0,7,24,280.58897361426153,258.0659021919154,0.0,785.8496084453826,24,45.109080742314795,64.35107222830179,0.0,182.11983655303808,24,10.522807294520094,10.310479642036327,-9.732724111144618,24.20816677052811,24,19.644275073923122,13.666629597948093,3.9969686457447295,65.6761535457684,24
